,senior_id,surgery_type_id,skill,skill_id
1139,772716945,16,3,1139
1140,772716945,35,3,1140
1141,772716945,21,2,1141
1142,772716945,24,6,1142
1143,772716945,33,3,1143
1144,772716945,8,4,1144
1145,269291536,18,1,1145
1146,269291536,15,1,1146
1147,269291536,4,3,1147
1148,269291536,35,5,1148
1149,269291536,7,1,1149
1150,269291536,37,1,1150
1151,269291536,24,3,1151
1152,269291536,20,3,1152
1153,269291536,21,5,1153
1154,269291536,32,2,1154
1155,269291536,0,6,1155
1156,269291536,36,2,1156
1157,269291536,3,2,1157
1158,269291536,1,2,1158
1159,269291536,33,1,1159
1160,269291536,13,6,1160
1161,269291536,30,1,1161
1162,269291536,12,5,1162
1163,269291536,23,4,1163
1164,269291536,16,5,1164
1165,228446322,14,6,1165
1166,228446322,22,2,1166
1167,228446322,35,1,1167
1168,228446322,4,3,1168
1169,228446322,25,4,1169
1170,228446322,3,3,1170
1171,228446322,7,2,1171
1172,228446322,10,6,1172
1173,228446322,36,4,1173
1174,228446322,27,3,1174
1175,228446322,16,5,1175
1176,228446322,37,6,1176
1177,228446322,15,2,1177
1178,228446322,19,3,1178
1179,228446322,13,3,1179
1180,228446322,21,4,1180
1181,228446322,0,1,1181
1182,228446322,32,4,1182
1183,228446322,31,6,1183
1184,228446322,6,6,1184
1185,228446322,26,4,1185
1186,228446322,29,6,1186
1187,228446322,23,5,1187
1188,228446322,28,6,1188
1189,228446322,11,3,1189
1190,228446322,2,2,1190
1191,228446322,5,6,1191
1192,228446322,20,2,1192
1193,228446322,12,2,1193
1194,228446322,34,3,1194
1195,659415759,35,2,1195
1196,659415759,6,6,1196
1197,659415759,30,3,1197
1198,659415759,9,1,1198
1199,659415759,13,1,1199
1200,659415759,12,2,1200
1201,659415759,37,3,1201
1202,659415759,14,3,1202
1203,659415759,8,5,1203
1204,659415759,15,5,1204
1205,659415759,5,3,1205
1206,659415759,29,1,1206
1207,659415759,23,4,1207
1208,659415759,34,1,1208
1209,659415759,17,1,1209
1210,659415759,4,2,1210
1211,659415759,22,6,1211
1212,659415759,28,5,1212
1213,659415759,31,1,1213
1214,659415759,10,5,1214
1215,659415759,21,3,1215
1216,659415759,18,6,1216
1217,659415759,0,6,1217
1218,659415759,3,2,1218
1219,659415759,16,2,1219
1220,659415759,24,5,1220
1221,659415759,26,4,1221
1222,659415759,27,4,1222
1223,659415759,7,5,1223
1224,309641530,28,2,1224
1225,309641530,35,3,1225
1226,309641530,19,2,1226
1227,309641530,2,6,1227
1228,309641530,10,2,1228
1229,309641530,20,4,1229
1230,309641530,4,5,1230
1231,309641530,5,3,1231
1232,309641530,18,3,1232
1233,309641530,3,2,1233
1234,309641530,24,3,1234
1235,309641530,0,2,1235
1236,309641530,9,6,1236
1237,309641530,32,5,1237
1238,309641530,16,6,1238
1239,309641530,8,4,1239
1240,309641530,6,5,1240
1241,309641530,11,2,1241
1242,309641530,33,5,1242
1243,309641530,15,5,1243
1244,309641530,26,4,1244
1245,309641530,34,2,1245
1246,309641530,30,3,1246
1247,309641530,17,5,1247
1248,915077040,22,1,1248
1249,915077040,35,6,1249
1250,915077040,34,2,1250
1251,915077040,27,6,1251
1252,915077040,9,5,1252
1253,915077040,29,6,1253
1254,915077040,37,6,1254
1255,915077040,20,3,1255
1256,915077040,33,2,1256
1257,915077040,5,5,1257
1258,915077040,3,5,1258
1259,915077040,12,4,1259
1260,915077040,23,3,1260
1261,915077040,6,3,1261
1262,915077040,4,2,1262
1263,915077040,26,1,1263
1264,915077040,25,3,1264
1265,915077040,10,3,1265
1266,915077040,28,4,1266
1267,915077040,36,5,1267
1268,915077040,19,3,1268
1269,915077040,31,1,1269
1270,761718986,33,3,1270
1271,761718986,21,3,1271
1272,761718986,34,5,1272
1273,761718986,18,3,1273
1274,761718986,2,4,1274
1275,761718986,12,4,1275
1276,761718986,7,4,1276
1277,761718986,27,6,1277
1278,761718986,4,6,1278
1279,761718986,1,1,1279
1280,761718986,13,1,1280
1281,761718986,6,1,1281
1282,761718986,37,3,1282
1283,761718986,14,4,1283
1284,761718986,20,3,1284
1285,761718986,23,5,1285
1286,761718986,0,5,1286
1287,761718986,16,6,1287
1288,761718986,10,3,1288
1289,761718986,28,2,1289
1290,761718986,31,3,1290
1291,761718986,11,5,1291
1292,908932124,4,5,1292
1293,908932124,10,2,1293
1294,908932124,31,6,1294
1295,908932124,24,2,1295
1296,908932124,0,1,1296
1297,908932124,11,2,1297
1298,908932124,8,6,1298
1299,908932124,26,5,1299
1300,908932124,16,2,1300
1301,908932124,3,6,1301
1302,908932124,14,4,1302
1303,908932124,1,6,1303
1304,908932124,29,3,1304
1305,908932124,19,5,1305
1306,908932124,37,6,1306
1307,908932124,30,3,1307
1308,851752253,7,5,1308
1309,851752253,18,3,1309
1310,851752253,26,2,1310
1311,851752253,22,1,1311
1312,851752253,23,6,1312
1313,851752253,16,5,1313
1314,851752253,27,2,1314
1315,851752253,1,5,1315
1316,851752253,4,5,1316
1317,851752253,33,3,1317
1318,851752253,0,4,1318
1319,851752253,5,2,1319
1320,851752253,19,5,1320
1321,851752253,36,6,1321
1322,851752253,9,5,1322
1323,851752253,37,6,1323
1324,851752253,34,1,1324
1325,851752253,13,1,1325
1326,851752253,12,3,1326
1327,851752253,21,4,1327
1328,851752253,17,5,1328
1329,851752253,31,5,1329
1330,941007242,21,4,1330
1331,941007242,14,2,1331
1332,941007242,29,4,1332
1333,941007242,9,2,1333
1334,941007242,3,6,1334
1335,941007242,28,1,1335
1336,941007242,37,2,1336
1337,941007242,18,1,1337
1338,941007242,31,4,1338
1339,941007242,7,3,1339
1340,941007242,16,2,1340
1341,941007242,36,1,1341
1342,941007242,8,2,1342
1343,941007242,4,6,1343
1344,941007242,25,2,1344
1345,941007242,26,6,1345
1346,941007242,32,2,1346
1347,941007242,35,6,1347
1348,941007242,19,5,1348
1349,941007242,24,4,1349
1350,941007242,10,5,1350
1351,543330868,21,4,1351
1352,543330868,35,2,1352
1353,543330868,1,4,1353
1354,543330868,11,3,1354
1355,543330868,0,3,1355
1356,543330868,33,5,1356
1357,543330868,7,3,1357
1358,543330868,37,4,1358
1359,543330868,6,1,1359
1360,543330868,36,1,1360
1361,543330868,4,5,1361
1362,543330868,5,6,1362
1363,543330868,22,6,1363
1364,543330868,3,6,1364
1365,543330868,20,5,1365
1366,543330868,28,2,1366
1367,543330868,18,4,1367
1368,543330868,23,6,1368
1369,543330868,14,4,1369
1370,543330868,9,5,1370
1371,543330868,25,1,1371
1372,543330868,30,6,1372
1373,543330868,34,6,1373
1374,525882986,18,2,1374
1375,525882986,30,6,1375
1376,525882986,23,4,1376
1377,525882986,25,1,1377
1378,525882986,7,2,1378
1379,525882986,27,6,1379
1380,525882986,8,4,1380
1381,525882986,15,3,1381
1382,525882986,4,1,1382
1383,525882986,17,3,1383
1384,525882986,9,1,1384
1385,525882986,32,4,1385
1386,525882986,20,6,1386
1387,525882986,2,1,1387
1388,525882986,14,6,1388
1389,525882986,36,6,1389
1390,525882986,12,5,1390
1391,525882986,35,4,1391
1392,525882986,16,1,1392
1393,525882986,3,4,1393
1394,525882986,21,2,1394
1395,525882986,26,3,1395
1396,743891679,4,6,1396
1397,743891679,2,3,1397
1398,644306007,33,2,1398
1399,644306007,10,1,1399
1400,644306007,15,4,1400
1401,644306007,17,2,1401
1402,644306007,13,2,1402
1403,644306007,32,5,1403
1404,644306007,30,3,1404
1405,644306007,6,1,1405
1406,644306007,5,4,1406
1407,644306007,19,1,1407
1408,644306007,29,2,1408
1409,644306007,1,5,1409
1410,644306007,35,1,1410
1411,644306007,28,4,1411
1412,644306007,3,6,1412
1413,644306007,16,6,1413
1414,720325098,18,4,1414
1415,720325098,27,1,1415
1416,720325098,1,1,1416
1417,720325098,9,3,1417
1418,720325098,30,3,1418
1419,720325098,7,3,1419
1420,720325098,15,4,1420
1421,720325098,13,3,1421
1422,720325098,19,5,1422
1423,720325098,23,6,1423
1424,720325098,2,6,1424
1425,720325098,5,6,1425
1426,720325098,17,3,1426
1427,720325098,0,1,1427
1428,720325098,33,6,1428
1429,720325098,16,2,1429
1430,720325098,22,4,1430
1431,720325098,36,3,1431
1432,720325098,14,2,1432
1433,720325098,28,1,1433
1434,720325098,34,5,1434
1435,720325098,12,5,1435
1436,160535335,40,6,1436
1437,160535335,42,5,1437
1438,160535335,39,3,1438
1439,160499222,40,5,1439
1440,448877652,39,1,1440
1441,448877652,42,2,1441
1442,726564486,39,4,1442
1443,138825986,38,6,1443
1444,138825986,42,3,1444
1445,138825986,39,1,1445
1446,138825986,43,3,1446
1447,662102783,40,3,1447
1448,269944392,42,3,1448
1449,269944392,38,2,1449
1450,269944392,41,5,1450
1451,651668584,41,2,1451
1452,651668584,39,3,1452
1453,628903945,44,2,1453
1454,628903945,49,2,1454
1455,840249051,48,2,1455
1456,840249051,49,5,1456
1457,840249051,45,2,1457
1458,840249051,46,2,1458
1459,167026031,47,5,1459
1460,167026031,48,4,1460
1461,167026031,49,4,1461
1462,167026031,46,6,1462
1463,167026031,44,2,1463
1464,167026031,45,2,1464
1465,611758361,49,3,1465
1466,611758361,44,6,1466
1467,316688969,47,2,1467
1468,559489082,46,2,1468
1469,559489082,47,6,1469
1470,559489082,45,1,1470
1471,559489082,44,5,1471
1472,306400622,44,6,1472
1473,306400622,49,3,1473
1474,306400622,47,1,1474
1475,306400622,46,1,1475
1476,306400622,45,6,1476
1477,306400622,48,3,1477
1478,118341342,49,6,1478
1479,118341342,45,6,1479
1480,118341342,48,3,1480
1481,118341342,46,5,1481
1482,118341342,44,5,1482
1483,606502370,46,1,1483
1484,606502370,48,4,1484
1485,743519266,47,5,1485
1486,743519266,44,4,1486
1487,743519266,46,4,1487
1488,743519266,49,5,1488
1489,743519266,45,4,1489
1490,553328597,47,5,1490
1491,553328597,49,3,1491
1492,553328597,44,3,1492
1493,553328597,45,6,1493
1494,553328597,48,3,1494
1495,553328597,46,2,1495
1496,253021941,48,4,1496
1497,253021941,45,6,1497
1498,253021941,49,4,1498
1499,253021941,46,6,1499
1500,522041565,44,2,1500
1501,522041565,48,3,1501
1502,522041565,45,2,1502
1503,522041565,47,6,1503
1504,522041565,46,4,1504
1505,239528618,47,1,1505
1506,239528618,49,3,1506
1507,239528618,46,5,1507
1508,239528618,45,6,1508
1509,314836123,47,1,1509
1510,314836123,49,3,1510
1511,314836123,48,6,1511
1512,314836123,46,5,1512
1513,314836123,44,5,1513
1514,402904539,45,3,1514
1515,402904539,44,4,1515
1516,402904539,46,1,1516
1517,402904539,47,4,1517
1518,457673320,47,5,1518
1519,457673320,49,3,1519
1520,457673320,48,4,1520
1521,937838104,48,3,1521
1522,937838104,44,1,1522
1523,937838104,46,6,1523
1524,937838104,47,5,1524
1525,937838104,49,3,1525
